seq,latency_h2h_ns
1673,829470
1674,1107800
1675,1204762
1676,1179846
1677,726844
1678,1109088
1679,1075973
1680,1219110
1681,1164827
1682,1212067
1683,967051
1684,1184770
1685,1229722
1686,1207426
1687,1145762
1688,1269812
1689,1088965
1690,1061849
1691,1221690
1692,1211063
1693,1172201
1694,953549
1695,1201449
1696,1060579
1697,730745
1698,898407
1699,1348834
1700,1146260
1701,1176619
1702,1237940
1703,1225401
1704,1136044
1705,1191759
1706,1164363
1707,1167936
1708,1191568
1709,1200205
1710,1203207
1711,971441
1712,1211670
1713,882572
1714,1188133
1715,1199341
1716,1219186
1717,816339
1718,1194242
1719,1220189
1720,1290577
1721,1172097
1722,735124
1723,1157298
1724,1135755
1725,1200503
1726,1228168
1727,1232439
1728,1031934
1729,981893
1730,1212899
1731,1185238
1732,1242079
1733,1166767
1734,1241765
1735,1202807
1736,1213698
1737,774387
1738,1191236
1739,1089973
1740,1204065
1741,1157071
1742,1192092
1743,879427
1744,1259625
1745,1206787
1746,1030680
1747,942471
1748,1229499
1749,1227458
1750,930712
1751,971897
1752,958440
1753,1191089
1754,1217125
1755,1212328
1756,1105377
1757,826334
1758,770062
1759,1106461
1760,1112119
1761,1243815
1762,1242272
1763,1103063
1764,1141243
1765,1192766
1766,1195055
1767,1248857
1768,1130554
1769,1228629
1770,1160419
1771,1256832
1772,880712
1773,1100675
1774,1123998
1775,1082791
1776,1252663
1777,774057
1778,1236094
1779,1175572
1780,998364
1781,1101780
1782,1247682
1783,1152889
1784,1092814
1785,1211635
1786,1106912
1787,1238242
1788,1124907
1789,1110868
1790,1250616
1791,1233678
1792,1204750
1793,1239061
1794,1109263
1795,1200741
1796,1253418
1797,833735
1798,1204363
1799,1369859
1800,1229508
1801,1249583
1802,1231977
1803,994703
1804,1174207
1805,1003923
1806,1261346
1807,1185878
1808,1208281
1809,1256854
1810,1237880
1811,1077386
1812,1258336
1813,1137157
1814,1197701
1815,1176817
1816,1131106
1817,818895
1818,858222
1819,1243252
1820,1180200
1821,1222158
1822,1258469
1823,1187509
1824,1276563
1825,1160201
1826,1218415
1827,1132705
1828,1257540
1829,1234692
1830,980352
1831,1179735
1832,1232928
1833,1028730
1834,1253038
1835,1187064
1836,867695
1837,848562
1838,1135381
1839,1154393
1840,1188854
1841,1209536
1842,1223664
1843,1215888
1844,1140187
1845,1076002
1846,1187436
1847,966536
1848,1071903
1849,1256641
1850,1284732
1851,1232242
1852,1192989
1853,1264483
1854,1206387
1855,1268707
1856,1228619
1857,772142
1858,1234567
1859,1179350
1860,1214478
1861,864965
1862,1102971
1863,816273
1864,1121441
1865,1224624
1866,1161887
1867,1223453
1868,1141543
1869,1218949
1870,1142841
1871,1156882
1872,1153432
1873,1098238
1874,1069320
1875,1113617
1876,1237363
1877,788683
1878,1060569
1879,1223909
1880,1124089
1881,1173022
1882,1191484
1883,1206035
1884,1180349
1885,1163368
1886,933108
1887,1201125
1888,1200289
1889,1119920
1890,1234227
1891,1248503
1892,1192422
1893,951438
1894,1070126
1895,973843
1896,1158636
1897,729416
1898,1143503
1899,1407723
1900,1079805
1901,1230000
1902,1173898
1903,1107925
1904,1203333
1905,1201566
1906,1174893
1907,1020069
1908,978892
1909,1180653
1910,1057434
1911,875783
1912,1085182
1913,1207367
1914,1017461
1915,1209195
1916,1146426
1917,789371
