seq,rtt_m2h_ns
1470,13440000
1471,13442000
1472,11560000
1473,12287000
1474,12287000
1475,12338000
1476,13452000
1477,12282000
1478,12302000
1479,12296000
1480,11342000
1481,12295000
1482,11491000
1483,12306000
1484,12333000
1485,12307000
1486,12349000
1487,13433000
1488,12295000
1489,12291000
1490,12286000
1491,13444000
1492,12360000
1493,12296000
1494,13440000
1495,13461000
1496,13440000
1497,13470000
1498,13440000
1499,13460000
1500,13444000
1501,13469000
1502,12292000
1503,12287000
1504,12286000
1505,13466000
1506,13436000
1507,13457000
1508,12287000
1509,12322000
1510,13436000
1511,13418000
1512,13436000
1513,13443000
1514,12344000
1515,13439000
1516,13434000
1517,13440000
1518,13453000
1519,12371000
1520,13473000
1521,12373000
1522,13445000
1523,12291000
1524,13469000
1525,13442000
1526,13452000
1527,13422000
1528,13465000
1529,12291000
1530,13457000
1531,13440000
1532,12291000
1533,12291000
1534,12310000
1535,13438000
1536,13438000
1537,13453000
1538,13449000
1539,13457000
1540,13440000
1541,13452000
1542,13436000
1543,13466000
1544,13436000
1545,13452000
1546,13432000
1547,12311000
1548,12291000
1549,13460000
1550,13440000
1551,13473000
1552,13449000
1553,11531000
1554,13436000
1555,13440000
1556,13436000
1557,12302000
1558,13448000
1559,12307000
1560,13465000
1561,12317000
1562,13465000
1563,12292000
1564,13453000
1565,13440000
1566,13466000
1567,12292000
1568,12278000
1569,13440000
1570,13469000
1571,13440000
1572,12283000
1573,13433000
1574,12330000
1575,12287000
1576,13434000
1577,13442000
1578,12305000
1579,13447000
1580,13434000
1581,13466000
1582,12291000
1583,12291000
1584,12291000
1585,13475000
1586,12382000
1587,12296000
1588,13422000
1589,13466000
1590,12291000
1591,12291000
1592,12291000
1593,12315000
1594,13429000
1595,13453000
1596,13436000
1597,12291000
1598,12296000
1599,12309000
1600,13432000
1601,13449000
1602,13449000
1603,13436000
1604,13445000
1605,12305000
1606,12291000
1607,12283000
1608,13462000
1609,12307000
1610,13452000
1611,12377000
1612,13458000
1613,13439000
1614,13445000
1615,12291000
1616,12341000
1617,12292000
1618,13425000
1619,13440000
1620,13432000
1621,13436000
1622,12364000
1623,12292000
1624,13432000
1625,13456000
1626,13435000
1627,13470000
1628,12307000
1629,13469000
1630,12291000
1631,12361000
1632,12303000
1633,12292000
1634,12292000
1635,12306000
1636,13438000
1637,13457000
1638,12311000
1639,13444000
1640,12296000
1641,13436000
1642,13435000
1643,12287000
1644,13439000
1645,13442000
1646,13458000
1647,13440000
1648,13452000
1649,12291000
1650,13462000
1651,13440000
1652,13466000
1653,12292000
1654,13469000
1655,13443000
1656,13453000
1657,12302000
1658,13458000
1659,13444000
1660,12296000
1661,13497000
1662,13432000
1663,13440000
1664,12282000
1665,13442000
1666,13436000
1667,13457000
1668,13432000
1669,13470000
1670,13443000
1671,13453000
1672,12283000
1673,11621000
1674,13436000
1675,13456000
1676,13436000
1677,13473000
1678,13436000
1679,13467000
1680,13444000
1681,13443000
1682,12291000
1683,12300000
1684,13440000
1685,13440000
1686,13436000
1687,12296000
1688,12390000
1689,12291000
1690,13457000
1691,13440000
1692,13469000
1693,12287000
1694,13440000
1695,12296000
1696,13466000
1697,12296000
1698,13452000
1699,13440000
1700,12307000
1701,13436000
1702,13432000
1703,11568000
1704,13424000
1705,13436000
1706,13429000
1707,12287000
1708,12347000
1709,13444000
1710,13433000
1711,13462000
1712,13430000
1713,12303000
1714,13430000
1715,13466000
1716,13432000
1717,13511000
1718,13432000
1719,13470000
1720,13429000
1721,13442000
1722,12287000
1723,13453000
1724,13425000
1725,13436000
1726,12287000
1727,13443000
1728,12287000
1729,13440000
1730,13462000
1731,12291000
1732,12291000
1733,11511000
1734,13449000
1735,13436000
1736,13452000
1737,13440000
1738,13454000
1739,13444000
1740,13463000
1741,13453000
1742,13449000
1743,12303000
1744,12287000
1745,12335000
1746,12328000
1747,13440000
1748,13432000
1749,13457000
1750,12291000
1751,12282000
1752,13436000
1753,12306000
1754,12283000
1755,12287000
1756,13436000
1757,12313000
1758,12331000
1759,13457000
1760,12358000
1761,12311000
1762,12302000
1763,12283000
1764,12303000
1765,12287000
1766,12287000
1767,12315000
1768,12324000
1769,13426000
1770,12296000
1771,12287000
1772,12358000
1773,12305000
1774,12283000
1775,12292000
1776,12384000
1777,13436000
1778,12313000
1779,13440000
1780,12406000
1781,12307000
1782,12295000
1783,12296000
1784,12297000
1785,12354000
1786,12356000
1787,13440000
1788,11474000
1789,12296000
1790,12314000
1791,13467000
1792,12299000
1793,12323000
1794,13436000
1795,12348000
1796,13434000
1797,12295000
1798,12291000
1799,12317000
1800,12295000
1801,12309000
1802,12291000
1803,11570000
1804,12291000
1805,12306000
1806,12291000
1807,12296000
1808,12291000
1809,12291000
1810,12291000
1811,12295000
1812,11537000
1813,12291000
1814,12307000
1815,12306000
1816,12291000
1817,12295000
1818,12309000
1819,12291000
1820,12291000
1821,12336000
1822,12310000
1823,12287000
1824,12291000
1825,12291000
1826,12287000
1827,12291000
1828,12296000
1829,12372000
1830,12296000
1831,12291000
1832,12287000
1833,12291000
1834,12287000
1835,12291000
1836,12344000
1837,12307000
1838,12287000
1839,13461000
1840,12358000
1841,13477000
1842,12295000
1843,13461000
1844,12318000
1845,13466000
1846,13429000
1847,13444000
1848,12291000
1849,12345000
1850,12354000
1851,12296000
1852,12365000
1853,11604000
1854,13490000
1855,13440000
1856,12395000
1857,13440000
1858,13459000
1859,12307000
1860,12356000
1861,12348000
1862,12291000
1863,12296000
1864,12314000
1865,12307000
1866,12287000
1867,12369000
1868,13462000
1869,12318000
1870,12287000
1871,12296000
1872,12291000
1873,12309000
1874,13433000
1875,13433000
1876,13429000
1877,12291000
1878,12359000
1879,13457000
1880,13440000
1881,13461000
1882,12287000
1883,12317000
1884,12299000
1885,13467000
1886,12290000
1887,12307000
1888,12291000
1889,12361000
1890,13440000
1891,12291000
1892,12296000
1893,12307000
1894,12295000
1895,13444000
1896,13440000
1897,12291000
1898,12345000
1899,13462000
1900,12291000
1901,12306000
1902,13470000
1903,13437000
1904,12286000
1905,13447000
1906,13462000
1907,13433000
1908,12286000
1909,13447000
1910,13462000
1911,13452000
1912,12338000
1913,12287000
1914,13436000
1915,13456000
1916,12352000
1917,12288000
1918,12295000
1919,12310000
1920,13438000
1921,12314000
1922,13434000
1923,11587000
1924,13440000
1925,13474000
1926,13429000
1927,12309000
1928,12283000
1929,12310000
1930,13440000
1931,12296000
1932,12373000
1933,12317000
